FORMAT_V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAD → I,,,,,,,,,,,,,,,,,,,,,,,
FS_F1S2:S_D1195,0.1937,3,B3,0.049524,0.099048,0.148572,0.198096,0.24762,0.297144,0.346668,0.396192,0.445716,0.49524,0.544764,0.594288,0.643812,0.693336,0.742861,0.792385,0.841909,0.891433,0.940957,0.990481,1.040005,1.089529,1.139053,1.188577,,,FS_F1S2:S_D1195,0.193749166055114,0.387517570001269,0.581324449729506,0.775189043130866,0.96913058809639,1.16316832251712,1.35732148428409,1.55160931128835,1.74605104142094,1.9406659125729,2.13547316263526,2.33049202949908,2.52574175105539,2.72124156519523,2.91701466567398,3.11307238467508,3.30943791032129,3.50613048050365,3.7031693331132,3.90057370604099,4.09836283717806,4.29655596441543,4.49517232564417,4.6942299855784
FS_F1S2:OCT_D1195,0.1937,4,B4,0.079713,0.159425,0.239138,0.318851,0.398563,0.478276,0.557988,0.637701,0.717414,0.797126,0.876839,0.956552,1.036264,1.115977,1.195689,1.275402,1.355115,1.434827,1.51454,1.594253,1.673965,1.753678,1.833391,1.913103,,,FS_F1S2:OCT_D1195,0.070469021713007,0.140936556790368,0.211403770676492,0.281869176724392,0.3523312883778,0.422791270945049,0.493246753985561,0.563698902641353,0.634146230397737,0.704587250981934,0.775023129173094,0.845452378626622,0.915873513330551,0.986287697565089,1.05669256203874,1.12708927062348,1.1974763374094,1.26785227697042,1.33821825245278,1.4085727782981,1.47891436952254,1.54924418841052,1.61956074982325,1.68986256928715
FS_F1S2:Q_D1207,0.1937,2,B2,0.217643,0.436346,0.655886,0.871891,1.0864,1.31365,1.529605,1.751527,1.973018,2.198937,2.415184,2.637944,2.870658,3.09301,3.317798,3.54222,3.76639,3.99773,4.225282,4.448774,4.684362,4.910142,5.142506,5.378324,,,FS_F1S2:Q_D1207,7.13060276311366,14.2867423125769,21.4517080679089,28.4740894554795,35.4122813993191,42.7185316947999,49.626492028076,56.698925416825,63.7402456458575,70.9141622410582,77.7809526119413,84.8592110921851,92.2633850652059,99.3514771975891,106.535151670796,113.730798520097,120.949818247438,128.441207974289,135.859502807352,143.201358386891,151.007243041773,158.557177541392,166.402752380719,174.44834687784
FS_F1S2:S_D1207,0.1937,3,B3,-0.006131,-0.012261,-0.018392,-0.024522,-0.030653,-0.036783,-0.042914,-0.049045,-0.055175,-0.061306,-0.067436,-0.073567,-0.079697,-0.085828,-0.091958,-0.098089,-0.10422,-0.11035,-0.116481,-0.122611,-0.128742,-0.134872,-0.141003,-0.147134,,,FS_F1S2:S_D1207,-0.0235098202275039,-0.0470158563581406,-0.0705258280647642,-0.0940321166166771,-0.11754244176909,-0.141049184676006,-0.164560065240876,-0.188071299280361,-0.211579102380519,-0.235091194790702,-0.258599957088415,-0.282113109835964,-0.30562303326496,-0.329137448316545,-0.352648734810551,-0.376164614132839,-0.399681301395929,-0.423195011185243,-0.446713465677277,-0.470229043374153,-0.4937494670618,-0.517267114599966,-0.540789709449893,-0.564313465715238
FS_F1S2:OCT_D1207,0.1937,4,B4,-0.004047,-0.008094,-0.012141,-0.016188,-0.020235,-0.024281,-0.028328,-0.032375,-0.036422,-0.040469,-0.044516,-0.048563,-0.05261,-0.056657,-0.060704,-0.064751,-0.068797,-0.072844,-0.076891,-0.080938,-0.084985,-0.089032,-0.093079,-0.097126,,,FS_F1S2:OCT_D1207,-0.00359984391527124,-0.00719968698231182,-0.0107995283528911,-0.0143993671787783,-0.0179992026117428,-0.0215981442980465,-0.025197970401836,-0.0287977905682205,-0.0323976039489692,-0.0359974096958515,-0.0395972069606367,-0.0431969948950942,-0.0467967726509932,-0.0503965393801031,-0.0539962942341933,-0.057596036365033,-0.0611948754453967,-0.0647945895887114,-0.0683942884642933,-0.0719939712239116,-0.0755936370193358,-0.0791932850023351,-0.082792914324679,-0.0863925241381366
FS_F1S2:Q_D1218,0.1937,2,B2,-0.221645,-0.441567,-0.662422,-0.879095,-1.091552,-1.308361,-1.52056,-1.770766,-1.996042,-2.219859,-2.435239,-2.657325,-2.883974,-3.10711,-3.333301,-3.557903,-3.781817,-3.998713,-4.227004,-4.454298,-4.680992,-4.932834,-5.149696,-5.392452,,,FS_F1S2:Q_D1218,-6.65853069886146,-13.234357302149,-19.7760814163809,-26.103612886876,-32.1926884372029,-38.2722984535403,-44.1208675091708,-50.9417414772775,-57.0640629445432,-63.1773618508515,-69.1277583909796,-75.3391378512538,-81.7492139395144,-88.1218597648268,-94.6360932196723,-101.151560565369,-107.697055385918,-114.093353637319,-120.894165940764,-127.74425490498,-134.66403696995,-142.465457652695,-149.288749991091,-157.052989446939
FS_F1S2:S_D1218,0.1937,3,B3,0.039997,0.079994,0.11999,0.159987,0.199984,0.239981,0.279978,0.319975,0.359971,0.399968,0.439965,0.479962,0.519959,0.559955,0.599952,0.639949,0.679946,0.719943,0.75994,0.799936,0.839933,0.87993,0.919927,0.959924,,,FS_F1S2:S_D1218,0.157907425414478,0.315822777228469,0.473750033001,0.631705016118943,0.78969170463676,0.947718024953963,1.10579190347007,1.26392126658458,1.4221100847223,1.58037419434952,1.73871756757551,1.89714813079979,2.05567381042186,2.21429856547158,2.37303825421427,2.53189683835511,2.69088224429363,2.85000239842933,3.00926522716172,3.168674669307,3.32824662236876,3.48798502902758,3.64789781568297,3.80799290873445
FS_F1S2:OCT_D1218,0.1937,4,B4,0.071157,0.142314,0.213471,0.284628,0.355785,0.426942,0.498099,0.569256,0.640413,0.71157,0.782727,0.853884,0.925041,0.996198,1.067355,1.138512,1.209668,1.280825,1.351982,1.423139,1.494296,1.565453,1.63661,1.707767,,,FS_F1S2:OCT_D1218,0.0613697822518907,0.122741322844755,0.184116380119567,0.2454967124173,0.306884078078927,0.368280235445423,0.429686942857761,0.491105958656914,0.552539041183857,0.613987948779564,0.675454439785006,0.73694027254116,0.798447205388997,0.859976996669492,0.921531404723619,0.983112187892351,1.04472023849407,1.1063590464825,1.16802950458374,1.22973337113877,1.29147240448856,1.35324836297409,1.41506300493633,1.47691808871626
FS_F1S2:DV_D1246,4,1,B,-0.0625,-0.125,-0.1875,-0.25,-0.3125,-0.375,-0.4375,-0.5,-0.5625,-0.625,-0.6875,-0.75,-0.8125,-0.875,-0.9375,-1,-1.0625,-1.125,-1.1875,-1.25,-1.3125,-1.375,-1.4375,-1.5,,,FS_F1S2:DV_D1246,0.149526945623674,-10.3246614795781,-20.1284590764243,-29.3741186523378,-38.1738930147412,-46.6400349710573,-54.884797328709,-63.0204328951191,-71.1591944777102,-79.4133039922135,-87.8636748620466,-96.5009746427734,-105.299708008211,-114.234379632177,-123.286472411095,-132.537389398427,-142.143216483852,-152.26183583505,-163.047391564847,-174.58636193202,-186.906395920248,-200.033408395778,-214.013413115236,-228.928077077125
FS_F1S2:Q_D1288,0.1937,2,B2,0.072883,0.143259,0.207678,0.301042,0.382516,0.409944,0.493845,0.584209,0.658146,0.697312,0.789483,0.853469,0.9113,0.984321,1.048144,1.113818,1.186166,1.247478,1.314809,1.403957,1.442461,1.501142,1.572734,1.651019,,,FS_F1S2:Q_D1288,2.0452499800502,4.02021294241294,5.82811371374615,8.44863262245086,10.7358025246471,11.5058689619808,13.8618235792378,16.399955688885,18.4773142631098,19.5779902155733,22.1690278814663,23.9684451970841,25.5953052819645,27.6502589923681,29.4471259394588,31.2968998000246,33.3356391965577,35.0641743318871,36.9631518562225,39.4785186976102,40.5652664306157,42.2218330502752,44.2433570685062,46.4543597879577
